timestamp,lap,distance,speed,throttle,brake,steering,gear,rpm,x,y,sector,corner,lap_time
585.244,7,1634.335,140.139,58.0,0.0,33.095,4,9564,-770.222,361.967,2,Turn 4,91.6
585.375,7,1640.343,138.999,23.0,0.0,22.199,4,8824,-777.193,358.96,2,Turn 4,91.6
585.506,7,1646.352,138.673,42.0,0.0,35.344,4,9193,-784.06,355.901,2,Turn 4,91.6
585.637,7,1652.361,137.33,45.0,0.0,18.337,4,9206,-790.819,352.79,2,Turn 4,91.6
585.768,7,1658.369,137.367,55.0,0.0,23.839,4,9407,-797.468,349.628,2,Turn 4,91.6
585.899,7,1664.378,136.883,47.0,0.0,22.047,4,9230,-804.004,346.413,2,Turn 4,91.6
586.03,7,1670.386,136.879,58.0,0.0,19.134,4,9450,-810.423,343.147,2,Turn 4,91.6
586.161,7,1676.395,136.201,28.0,0.0,19.506,4,8827,-816.723,339.829,2,Turn 4,91.6
586.292,7,1682.403,135.711,43.0,0.0,12.339,4,9109,-822.903,336.458,2,Turn 4,91.6
586.423,7,1688.412,135.841,50.0,0.0,14.749,4,9254,-828.958,333.036,2,Turn 4,91.6
586.555,7,1694.421,134.923,62.0,0.0,23.136,4,9462,-834.887,329.562,2,Turn 4,91.6
586.686,7,1700.429,135.008,42.0,0.0,34.967,4,9065,-840.688,326.037,2,Turn 4,91.6
586.817,7,1706.438,133.866,51.0,0.0,31.081,4,9205,-846.357,322.46,2,Turn 4,91.6
586.948,7,1712.446,135.296,48.0,0.0,26.042,4,9195,-851.893,318.831,2,Turn 4,91.6
587.079,7,1718.455,133.95,61.0,0.0,21.155,4,9408,-857.294,315.151,2,Turn 4,91.6
587.21,7,1724.464,133.714,33.0,0.0,25.035,4,8839,-862.557,311.42,2,Turn 4,91.6
587.341,7,1730.472,134.604,48.0,0.0,32.088,4,9171,-867.68,307.639,2,Turn 4,91.6
587.472,7,1736.481,132.137,26.0,0.0,34.192,4,8644,-872.662,303.806,2,Turn 4,91.6
587.603,7,1742.489,131.82,43.0,0.0,20.393,4,8973,-877.501,299.924,2,Turn 4,91.6
587.734,7,1748.498,131.851,58.0,0.0,37.279,4,9274,-882.195,295.991,2,Turn 4,91.6
587.865,7,1754.506,131.837,33.0,0.0,28.132,4,8774,-886.743,292.008,2,Turn 4,91.6
587.996,7,1760.515,131.555,62.0,0.0,32.951,4,9344,-891.142,287.976,2,Turn 4,91.6
588.127,7,1766.524,130.955,23.0,0.0,22.01,4,8543,-895.392,283.895,2,Turn 4,91.6
588.258,7,1772.532,130.274,43.0,0.0,33.526,4,8919,-899.491,279.766,2,Turn 4,91.6
588.389,7,1778.541,129.651,59.0,0.0,15.049,4,9217,-903.438,275.588,2,Turn 4,91.6
588.52,7,1784.549,129.233,39.0,0.0,36.962,4,8803,-907.232,271.362,2,Turn 4,91.6
588.651,7,1790.558,128.705,43.0,0.0,15.755,4,8864,-910.872,267.088,2,Turn 4,91.6
588.782,7,1796.567,129.211,57.0,0.0,21.171,4,9162,-914.356,262.768,2,Turn 4,91.6
588.913,7,1802.575,128.791,24.0,0.0,12.61,4,8487,-917.685,258.401,2,Turn 4,91.6
589.044,7,1808.584,128.516,46.0,0.0,35.22,4,8918,-920.857,253.988,2,Turn 4,91.6
589.175,7,1814.592,127.174,28.0,0.0,14.33,4,8511,-923.872,249.529,2,Turn 4,91.6
589.306,7,1820.601,128.232,56.0,0.0,31.949,4,9108,-926.73,245.026,2,Turn 4,91.6
589.437,7,1826.609,126.825,50.0,0.0,25.385,4,8938,-929.429,240.478,2,Turn 4,91.6
589.569,7,1832.618,126.0,32.0,0.0,24.275,4,8549,-931.97,235.886,2,Turn 4,91.6
589.7,7,1838.627,126.197,23.0,0.0,25.159,4,8376,-934.353,231.251,2,Turn 4,91.6
589.831,7,1844.635,126.23,56.0,0.0,19.728,4,9038,-936.577,226.574,2,Turn 4,91.6
589.962,7,1850.644,229.454,87.0,0.0,-2.134,7,12500,-938.643,221.855,2,Middle Straight,91.6
590.093,7,1856.652,230.939,94.0,0.0,0.133,7,12500,-940.55,217.095,2,Middle Straight,91.6
590.224,7,1862.661,228.848,80.0,0.0,-2.319,7,12500,-942.3,212.294,2,Middle Straight,91.6
590.355,7,1868.67,229.993,81.0,0.0,0.054,7,12500,-943.892,207.453,2,Middle Straight,91.6
590.486,7,1874.678,229.48,97.0,0.0,2.75,7,12500,-945.328,202.574,2,Middle Straight,91.6
590.617,7,1880.687,229.614,86.0,0.0,0.458,7,12500,-946.606,197.656,2,Middle Straight,91.6
590.748,7,1886.695,229.89,88.0,0.0,0.3,7,12500,-947.73,192.701,2,Middle Straight,91.6
590.879,7,1892.704,228.753,100.0,0.0,1.143,7,12500,-948.698,187.708,2,Middle Straight,91.6
591.01,7,1898.712,230.308,85.0,0.0,0.941,7,12500,-949.513,182.68,2,Middle Straight,91.6
591.141,7,1904.721,227.022,86.0,0.0,-0.024,6,12500,-950.174,177.617,2,Middle Straight,91.6
591.272,7,1910.73,229.063,97.0,0.0,2.735,7,12500,-950.684,172.52,2,Middle Straight,91.6
591.403,7,1916.738,229.136,82.0,0.0,0.27,7,12500,-951.044,167.389,2,Middle Straight,91.6
591.534,7,1922.747,226.626,100.0,0.0,-1.543,6,12500,-951.254,162.226,2,Middle Straight,91.6
591.665,7,1928.755,228.384,84.0,0.0,-0.575,7,12500,-951.317,157.032,2,Middle Straight,91.6
591.796,7,1934.764,228.496,88.0,0.0,-1.869,7,12500,-951.233,151.806,2,Middle Straight,91.6
591.927,7,1940.773,229.521,81.0,0.0,1.751,7,12500,-951.005,146.551,2,Middle Straight,91.6
592.058,7,1946.781,228.459,85.0,0.0,-1.368,7,12500,-950.635,141.267,2,Middle Straight,91.6
592.189,7,1952.79,227.099,96.0,0.0,1.354,6,12500,-950.123,135.956,2,Middle Straight,91.6
592.32,7,1958.798,229.474,92.0,0.0,1.113,7,12500,-949.472,130.617,2,Middle Straight,91.6
592.452,7,1964.807,229.124,97.0,0.0,0.675,7,12500,-948.685,125.253,2,Middle Straight,91.6
592.583,7,1970.815,228.783,92.0,0.0,-2.738,7,12500,-947.762,119.864,2,Middle Straight,91.6
592.714,7,1976.824,229.043,87.0,0.0,3.595,7,12500,-946.706,114.45,2,Middle Straight,91.6
592.845,7,1982.833,228.387,85.0,0.0,1.027,7,12500,-945.52,109.015,2,Middle Straight,91.6
592.976,7,1988.841,229.467,86.0,0.0,-2.54,7,12500,-944.206,103.557,2,Middle Straight,91.6
593.107,7,1994.85,230.127,97.0,0.0,0.238,7,12500,-942.765,98.078,2,Middle Straight,91.6
593.238,7,2000.858,229.318,95.0,0.0,-2.643,7,12500,-941.201,92.58,2,Middle Straight,91.6
593.369,7,2006.867,229.569,91.0,0.0,2.901,7,12500,-939.517,87.064,2,Middle Straight,91.6
593.5,7,2012.876,228.833,80.0,0.0,4.45,7,12500,-937.713,81.529,2,Middle Straight,91.6
593.631,7,2018.884,229.547,92.0,0.0,4.09,7,12500,-935.794,75.979,2,Middle Straight,91.6
593.762,7,2024.893,229.781,90.0,0.0,-0.211,7,12500,-933.763,70.413,2,Middle Straight,91.6
593.893,7,2030.901,230.252,88.0,0.0,-2.311,7,12500,-931.62,64.832,2,Middle Straight,91.6
594.024,7,2036.91,230.336,96.0,0.0,-1.391,7,12500,-929.371,59.239,2,Middle Straight,91.6
594.155,7,2042.918,231.785,97.0,0.0,2.136,7,12500,-927.016,53.633,2,Middle Straight,91.6
594.286,7,2048.927,231.855,87.0,0.0,-2.215,7,12500,-924.56,48.017,2,Middle Straight,91.6
594.417,7,2054.936,232.676,85.0,0.0,-1.87,7,12500,-922.005,42.391,2,Middle Straight,91.6
594.548,7,2060.944,233.217,91.0,0.0,-0.529,7,12500,-919.355,36.756,2,Middle Straight,91.6
594.679,7,2066.953,232.678,92.0,0.0,1.742,7,12500,-916.611,31.114,2,Middle Straight,91.6
594.81,7,2072.961,233.439,84.0,0.0,1.349,7,12500,-913.778,25.466,2,Middle Straight,91.6
594.941,7,2078.97,232.754,83.0,0.0,-1.708,7,12500,-910.858,19.812,2,Middle Straight,91.6
595.072,7,2084.979,234.597,83.0,0.0,-0.396,7,12500,-907.855,14.154,2,Middle Straight,91.6
595.203,7,2090.987,234.047,83.0,0.0,-0.504,7,12500,-904.77,8.494,2,Middle Straight,91.6
595.334,7,2096.996,234.406,88.0,0.0,1.126,7,12500,-901.609,2.831,2,Middle Straight,91.6
595.466,7,2103.004,234.568,81.0,0.0,1.941,7,12500,-898.373,-2.831,2,Middle Straight,91.6
595.597,7,2109.013,234.554,98.0,0.0,-0.995,7,12500,-895.066,-8.494,2,Middle Straight,91.6
595.728,7,2115.021,235.933,88.0,0.0,-1.08,7,12500,-891.691,-14.154,2,Middle Straight,91.6
595.859,7,2121.03,237.248,97.0,0.0,-0.128,7,12500,-888.251,-19.812,2,Middle Straight,91.6
595.99,7,2127.039,238.057,88.0,0.0,0.935,7,12500,-884.75,-25.466,2,Middle Straight,91.6
596.121,7,2133.047,239.08,80.0,0.0,-2.488,7,12500,-881.189,-31.114,2,Middle Straight,91.6
596.252,7,2139.056,238.051,84.0,0.0,2.894,7,12500,-877.574,-36.756,2,Middle Straight,91.6
596.383,7,2145.064,239.062,87.0,0.0,-1.775,7,12500,-873.906,-42.391,2,Middle Straight,91.6
596.514,7,2151.073,239.49,87.0,0.0,-0.62,7,12500,-870.188,-48.017,2,Middle Straight,91.6
596.645,7,2157.082,239.816,85.0,0.0,2.512,7,12500,-866.425,-53.633,2,Middle Straight,91.6
596.776,7,2163.09,241.16,90.0,0.0,0.146,7,12500,-862.618,-59.239,2,Middle Straight,91.6
596.907,7,2169.099,240.775,82.0,0.0,-0.72,7,12500,-858.771,-64.832,2,Middle Straight,91.6
597.038,7,2175.107,241.888,86.0,0.0,-1.387,7,12500,-854.887,-70.413,2,Middle Straight,91.6
597.169,7,2181.116,242.658,5.0,66.0,-0.377,7,12093,-850.969,-75.979,2,Middle Straight,91.6
597.3,7,2187.124,242.67,14.0,99.0,-2.863,7,12273,-847.019,-81.529,2,Middle Straight,91.6
597.431,7,2193.133,244.314,4.0,81.0,-4.244,7,12130,-843.041,-87.064,2,Middle Straight,91.6
597.562,7,2199.142,244.032,7.0,95.0,0.942,7,12181,-839.037,-92.58,2,Middle Straight,91.6
597.693,7,2205.15,246.176,0.0,71.0,1.473,7,12116,-835.01,-98.078,2,Middle Straight,91.6
597.824,7,2211.159,247.157,3.0,86.0,0.283,7,12210,-830.964,-103.557,2,Middle Straight,91.6
597.955,7,2217.167,246.71,8.0,95.0,1.987,7,12294,-826.899,-109.015,2,Middle Straight,91.6
598.086,7,2223.176,247.607,5.0,69.0,-1.766,7,12266,-822.82,-114.45,2,Middle Straight,91.6
598.217,7,2229.185,249.106,10.0,81.0,-2.95,7,12418,-818.728,-119.864,2,Middle Straight,91.6
598.348,7,2235.193,248.875,3.0,97.0,2.48,7,12270,-814.627,-125.253,2,Middle Straight,91.6
598.48,7,2241.202,250.328,12.0,90.0,1.547,7,12500,-810.518,-130.617,2,Middle Straight,91.6
598.611,7,2247.21,249.658,0.0,93.0,1.056,7,12238,-806.403,-135.956,2,Middle Straight,91.6
598.742,7,2253.219,94.677,11.0,96.0,-12.026,3,7033,-802.286,-141.267,2,Turn 5,91.6
598.873,7,2259.227,93.785,2.0,76.0,-25.417,3,6822,-798.169,-146.551,2,Turn 5,91.6
599.004,7,2265.236,94.255,6.0,75.0,-15.732,3,6918,-794.052,-151.806,2,Turn 5,91.6
599.135,7,2271.245,93.853,7.0,88.0,-31.981,3,6924,-789.94,-157.032,2,Turn 5,91.6
599.266,7,2277.253,95.858,12.0,78.0,-31.165,3,7095,-785.832,-162.226,2,Turn 5,91.6
599.397,7,2283.262,96.16,5.0,90.0,-28.926,3,6965,-781.732,-167.389,2,Turn 5,91.6
599.528,7,2289.27,96.937,13.0,77.0,-16.633,3,7152,-777.641,-172.52,2,Turn 5,91.6
599.659,7,2295.279,97.032,3.0,95.0,-36.649,3,6956,-773.561,-177.617,2,Turn 5,91.6
599.79,7,2301.288,97.689,10.0,78.0,-18.422,3,7119,-769.493,-182.68,2,Turn 5,91.6
599.921,7,2307.296,97.62,0.0,88.0,-29.456,3,6916,-765.44,-187.708,2,Turn 5,91.6
600.052,7,2313.305,98.501,14.0,67.0,-34.78,3,7227,-761.401,-192.701,2,Turn 5,91.6
600.183,7,2319.313,98.07,4.0,75.0,-14.178,3,7012,-757.38,-197.656,2,Turn 5,91.6
600.314,7,2325.322,99.17,22.0,0.0,-23.206,3,7410,-753.376,-202.574,2,Turn 5,91.6
600.445,7,2331.33,99.013,51.0,0.0,-32.193,3,7985,-749.391,-207.453,2,Turn 5,91.6
600.576,7,2337.339,98.448,37.0,0.0,-32.191,3,7685,-745.427,-212.294,2,Turn 5,91.6
600.707,7,2343.348,100.525,47.0,0.0,-14.783,3,7958,-741.484,-217.095,2,Turn 5,91.6
600.838,7,2349.356,99.726,61.0,0.0,-23.817,3,8210,-737.563,-221.855,2,Turn 5,91.6
600.969,7,2355.365,99.982,50.0,0.0,-38.863,3,7999,-733.664,-226.574,2,Turn 5,91.6
601.1,7,2361.373,101.395,39.0,0.0,-30.819,3,7828,-729.789,-231.251,2,Turn 5,91.6
601.231,7,2367.382,100.464,21.0,0.0,-36.014,3,7436,-725.938,-235.886,2,Turn 5,91.6
601.363,7,2373.391,101.577,57.0,0.0,-15.925,3,8195,-722.111,-240.478,2,Turn 5,91.6
601.494,7,2379.399,103.083,64.0,0.0,-29.629,3,8387,-718.31,-245.026,2,Turn 5,91.6
601.625,7,2385.408,103.16,50.0,0.0,-37.395,3,8110,-714.533,-249.529,2,Turn 5,91.6
601.756,7,2391.416,102.793,36.0,0.0,-12.818,3,7817,-710.782,-253.988,2,Turn 5,91.6
601.887,7,2397.425,101.912,37.0,0.0,-34.525,3,7806,-707.056,-258.401,2,Turn 5,91.6
602.018,7,2403.433,103.293,49.0,0.0,29.018,3,8095,-703.355,-262.768,2,Turn 5,91.6
602.149,7,2409.442,104.241,34.0,0.0,17.866,3,7828,-699.679,-267.088,2,Turn 5,91.6
602.28,7,2415.451,103.835,32.0,0.0,12.99,3,7774,-696.029,-271.362,2,Turn 5,91.6
602.411,7,2421.459,104.0,59.0,0.0,33.535,3,8319,-692.402,-275.588,2,Turn 5,91.6
602.542,7,2427.468,104.033,38.0,0.0,39.114,3,7901,-688.801,-279.766,2,Turn 5,91.6
602.673,7,2433.476,103.922,39.0,0.0,30.982,3,7917,-685.223,-283.895,2,Turn 5,91.6
602.804,7,2439.485,105.261,40.0,0.0,26.231,3,7984,-681.668,-287.976,2,Turn 5,91.6
602.935,7,2445.494,104.552,28.0,0.0,32.058,3,7719,-678.135,-292.008,2,Turn 5,91.6
603.066,7,2451.502,105.978,28.0,0.0,23.591,3,7769,-674.624,-295.991,2,Turn 5,91.6
603.197,7,2457.511,106.31,57.0,0.0,20.375,3,8360,-671.134,-299.924,2,Turn 5,91.6
603.328,7,2463.519,107.594,55.0,0.0,22.808,3,8365,-667.663,-303.806,2,Turn 5,91.6
603.459,7,2469.528,107.277,21.0,0.0,31.634,3,7674,-664.212,-307.639,2,Turn 5,91.6
603.59,7,2475.536,105.817,31.0,0.0,34.995,3,7823,-660.778,-311.42,2,Turn 5,91.6
603.721,7,2481.545,105.322,21.0,57.0,25.371,3,7606,-657.36,-315.151,2,Turn 5,91.6
603.852,7,2487.554,105.876,7.0,68.0,24.138,3,7345,-653.958,-318.831,2,Turn 5,91.6
603.983,7,2493.562,106.114,8.0,38.0,18.115,3,7374,-650.569,-322.46,2,Turn 5,91.6
604.114,7,2499.571,106.583,24.0,63.0,18.952,3,7710,-647.193,-326.037,2,Turn 5,91.6
604.245,7,2505.579,108.514,19.0,38.0,20.275,3,7677,-643.827,-329.562,2,Turn 5,91.6
604.377,7,2511.588,108.028,12.0,62.0,20.498,3,7520,-640.471,-333.036,2,Turn 5,91.6
604.508,7,2517.597,106.439,19.0,61.0,35.036,3,7605,-637.122,-336.458,2,Turn 5,91.6
604.639,7,2523.605,147.768,9.0,55.0,28.318,4,8851,-633.78,-339.829,2,Turn 6,91.6
604.77,7,2529.614,146.84,22.0,66.0,32.007,4,9079,-630.441,-343.147,2,Turn 6,91.6
604.901,7,2535.622,146.072,0.0,64.0,21.841,4,8612,-627.105,-346.413,2,Turn 6,91.6
605.032,7,2541.631,147.874,5.0,41.0,16.878,4,8775,-623.769,-349.628,2,Turn 6,91.6
605.163,7,2547.639,148.688,0.0,37.0,38.278,4,8704,-620.432,-352.79,2,Turn 6,91.6
605.294,7,2553.648,146.245,10.0,65.0,37.534,4,8818,-617.091,-355.901,2,Turn 6,91.6
605.425,7,2559.657,147.926,8.0,54.0,32.315,4,8837,-613.744,-358.96,2,Turn 6,91.6
605.556,7,2565.665,147.751,6.0,68.0,26.3,4,8791,-610.39,-361.967,2,Turn 6,91.6
605.687,7,2571.674,147.626,64.0,0.0,12.839,4,9946,-607.026,-364.922,2,Turn 6,91.6
605.818,7,2577.682,145.358,22.0,0.0,23.131,4,9027,-603.651,-367.825,2,Turn 6,91.6
605.949,7,2583.691,146.08,56.0,0.0,35.965,4,9732,-600.261,-370.678,2,Turn 6,91.6
606.08,7,2589.7,145.528,55.0,0.0,32.971,4,9693,-596.855,-373.479,2,Turn 6,91.6
606.211,7,2595.708,145.843,38.0,0.0,21.114,4,9364,-593.431,-376.228,2,Turn 6,91.6
606.342,7,2601.717,145.837,54.0,0.0,20.555,4,9684,-589.985,-378.927,2,Turn 6,91.6
606.473,7,2607.725,145.832,22.0,0.0,20.362,4,9044,-586.517,-381.575,2,Turn 6,91.6
606.604,7,2613.734,146.074,54.0,0.0,18.416,4,9692,-583.023,-384.173,2,Turn 6,91.6
606.735,7,2619.742,145.265,21.0,0.0,11.899,4,9004,-579.502,-386.721,2,Turn 6,91.6
606.866,7,2625.751,146.706,24.0,0.0,26.888,4,9114,-575.95,-389.218,2,Turn 6,91.6
606.997,7,2631.76,147.151,30.0,0.0,14.364,4,9250,-572.367,-391.666,2,Turn 6,91.6
607.128,7,2637.768,146.753,55.0,0.0,33.169,4,9736,-568.748,-394.065,2,Turn 6,91.6
607.26,7,2643.777,144.776,55.0,0.0,26.986,4,9667,-565.093,-396.414,2,Turn 6,91.6
607.391,7,2649.785,142.757,31.0,0.0,30.624,4,9116,-561.398,-398.715,2,Turn 6,91.6
607.522,7,2655.794,144.556,57.0,0.0,20.17,4,9699,-557.662,-400.967,2,Turn 6,91.6
607.653,7,2661.803,143.047,45.0,0.0,21.751,4,9406,-553.882,-403.172,2,Turn 6,91.6
607.784,7,2667.811,144.976,33.0,0.0,28.13,4,9234,-550.056,-405.328,2,Turn 6,91.6
607.915,7,2673.82,144.052,59.0,0.0,22.617,4,9721,-546.181,-407.438,2,Turn 6,91.6
608.046,7,2679.828,143.929,59.0,0.0,26.051,4,9717,-542.256,-409.501,2,Turn 6,91.6
608.177,7,2685.837,142.853,32.0,0.0,38.238,4,9139,-538.277,-411.517,2,Turn 6,91.6
608.308,7,2691.845,143.736,38.0,0.0,34.912,4,9290,-534.244,-413.488,2,Turn 6,91.6
608.439,7,2697.854,144.059,58.0,0.0,16.712,4,9702,-530.153,-415.413,2,Turn 6,91.6
608.57,7,2703.863,143.09,44.0,0.0,19.71,4,9388,-526.003,-417.293,2,Turn 6,91.6
608.701,7,2709.871,142.944,36.0,0.0,17.232,4,9223,-521.792,-419.128,2,Turn 6,91.6
608.832,7,2715.88,142.27,53.0,0.0,17.391,4,9539,-517.517,-420.92,2,Turn 6,91.6
608.963,7,2721.888,142.372,25.0,0.0,14.431,4,8983,-513.177,-422.668,2,Turn 6,91.6
609.094,7,2727.897,142.528,26.0,0.0,33.857,4,9008,-508.769,-424.373,2,Turn 6,91.6
609.225,7,2733.906,140.308,48.0,0.0,33.825,4,9370,-504.293,-426.035,2,Turn 6,91.6
609.356,7,2739.914,139.904,54.0,0.0,23.942,4,9476,-499.745,-427.656,2,Turn 6,91.6
609.487,7,2745.923,141.27,52.0,0.0,22.421,4,9484,-495.124,-429.234,2,Turn 6,91.6
609.618,7,2751.931,139.216,49.0,0.0,20.277,4,9352,-490.429,-430.773,2,Turn 6,91.6
609.749,7,2757.94,139.563,30.0,0.0,23.51,4,8984,-485.657,-432.27,2,Turn 6,91.6
609.88,7,2763.948,139.021,53.0,0.0,37.753,4,9425,-480.808,-433.728,2,Turn 6,91.6
610.011,7,2769.957,140.212,40.0,0.0,23.547,4,9207,-475.879,-435.147,2,Turn 6,91.6
610.142,7,2775.966,137.79,59.0,0.0,32.809,4,9502,-470.87,-436.527,2,Turn 6,91.6
610.274,7,2781.974,136.785,58.0,0.0,33.838,4,9447,-465.779,-437.869,2,Turn 6,91.6
610.405,7,2787.983,139.281,55.0,0.0,31.638,4,9474,-460.604,-439.174,2,Turn 6,91.6
610.536,7,2793.991,136.93,24.0,0.0,17.946,4,8772,-455.345,-440.442,2,Turn 6,91.6
610.667,7,2800.0,136.855,39.0,0.0,-30.164,4,9069,-450.0,-441.673,3,Turn 6,91.6
610.798,7,2806.009,134.97,22.0,0.0,-24.42,4,8663,-444.568,-442.869,3,Turn 6,91.6
610.929,7,2812.017,137.594,61.0,0.0,-16.902,4,9535,-439.049,-444.029,3,Turn 6,91.6
611.06,7,2818.026,136.001,55.0,0.0,-33.423,4,9360,-433.441,-445.156,3,Turn 6,91.6
611.191,7,2824.034,290.704,94.0,0.0,3.069,8,12500,-427.744,-446.248,3,Long Straight,91.6
611.322,7,2830.043,291.644,92.0,0.0,-3.723,8,12500,-421.957,-447.307,3,Long Straight,91.6
611.453,7,2836.052,290.479,96.0,0.0,-1.158,8,12500,-416.079,-448.333,3,Long Straight,91.6
611.584,7,2842.06,290.133,95.0,0.0,0.897,8,12500,-410.109,-449.328,3,Long Straight,91.6
611.715,7,2848.069,292.152,93.0,0.0,2.184,8,12500,-404.049,-450.29,3,Long Straight,91.6
611.846,7,2854.077,290.692,99.0,0.0,-0.221,8,12500,-397.896,-451.222,3,Long Straight,91.6
611.977,7,2860.086,291.76,98.0,0.0,-0.108,8,12500,-391.651,-452.124,3,Long Straight,91.6
612.108,7,2866.094,290.588,89.0,0.0,2.607,8,12500,-385.314,-452.996,3,Long Straight,91.6
612.239,7,2872.103,290.32,87.0,0.0,3.957,8,12500,-378.885,-453.839,3,Long Straight,91.6
612.37,7,2878.112,289.277,96.0,0.0,-1.735,8,12500,-372.363,-454.654,3,Long Straight,91.6
612.501,7,2884.12,290.352,99.0,0.0,3.451,8,12500,-365.749,-455.441,3,Long Straight,91.6
612.632,7,2890.129,290.749,97.0,0.0,-1.21,8,12500,-359.044,-456.2,3,Long Straight,91.6
612.763,7,2896.137,289.446,89.0,0.0,2.567,8,12500,-352.247,-456.933,3,Long Straight,91.6
612.894,7,2902.146,289.982,93.0,0.0,0.639,8,12500,-345.358,-457.64,3,Long Straight,91.6
613.025,7,2908.155,290.571,90.0,0.0,0.892,8,12500,-338.38,-458.321,3,Long Straight,91.6
613.157,7,2914.163,290.656,100.0,0.0,1.817,8,12500,-331.311,-458.977,3,Long Straight,91.6
613.288,7,2920.172,289.743,90.0,0.0,-3.534,8,12500,-324.153,-459.609,3,Long Straight,91.6
613.419,7,2926.18,288.103,88.0,0.0,-0.869,8,12500,-316.907,-460.217,3,Long Straight,91.6
613.55,7,2932.189,288.013,98.0,0.0,1.005,8,12500,-309.574,-460.801,3,Long Straight,91.6
613.681,7,2938.197,288.467,93.0,0.0,1.71,8,12500,-302.154,-461.363,3,Long Straight,91.6
613.812,7,2944.206,289.598,94.0,0.0,0.067,8,12500,-294.649,-461.903,3,Long Straight,91.6
613.943,7,2950.215,288.464,93.0,0.0,1.228,8,12500,-287.06,-462.421,3,Long Straight,91.6
614.074,7,2956.223,288.676,91.0,0.0,-2.382,8,12500,-279.389,-462.917,3,Long Straight,91.6
614.205,7,2962.232,289.532,92.0,0.0,1.135,8,12500,-271.636,-463.393,3,Long Straight,91.6
614.336,7,2968.24,288.664,94.0,0.0,1.578,8,12500,-263.804,-463.849,3,Long Straight,91.6
614.467,7,2974.249,288.085,93.0,0.0,0.332,8,12500,-255.893,-464.285,3,Long Straight,91.6
614.598,7,2980.258,289.382,88.0,0.0,1.814,8,12500,-247.906,-464.701,3,Long Straight,91.6
614.729,7,2986.266,288.608,99.0,0.0,-4.34,8,12500,-239.844,-465.099,3,Long Straight,91.6
614.86,7,2992.275,287.685,90.0,0.0,-1.022,8,12500,-231.709,-465.479,3,Long Straight,91.6
614.991,7,2998.283,288.373,81.0,0.0,0.906,8,12500,-223.503,-465.84,3,Long Straight,91.6
615.122,7,3004.292,287.75,97.0,0.0,1.444,8,12500,-215.228,-466.184,3,Long Straight,91.6
615.253,7,3010.3,287.677,96.0,0.0,0.417,8,12500,-206.886,-466.511,3,Long Straight,91.6
615.384,7,3016.309,287.1,81.0,0.0,1.156,8,12500,-198.48,-466.82,3,Long Straight,91.6
615.515,7,3022.318,287.552,98.0,0.0,-1.003,8,12500,-190.011,-467.114,3,Long Straight,91.6
615.646,7,3028.326,287.829,86.0,0.0,3.502,8,12500,-181.481,-467.392,3,Long Straight,91.6
615.777,7,3034.335,286.99,97.0,0.0,1.315,8,12500,-172.894,-467.654,3,Long Straight,91.6
615.908,7,3040.343,287.377,93.0,0.0,2.581,8,12500,-164.252,-467.9,3,Long Straight,91.6
616.039,7,3046.352,287.24,89.0,0.0,5.19,8,12500,-155.556,-468.132,3,Long Straight,91.6
616.171,7,3052.361,288.193,93.0,0.0,2.366,8,12500,-146.81,-468.348,3,Long Straight,91.6
616.302,7,3058.369,288.937,82.0,0.0,1.346,8,12500,-138.016,-468.551,3,Long Straight,91.6
616.433,7,3064.378,288.267,93.0,0.0,-0.278,8,12500,-129.178,-468.739,3,Long Straight,91.6
616.564,7,3070.386,286.037,94.0,0.0,-2.009,8,12500,-120.296,-468.913,3,Long Straight,91.6
616.695,7,3076.395,287.801,82.0,0.0,-1.149,8,12500,-111.375,-469.074,3,Long Straight,91.6
616.826,7,3082.403,288.388,86.0,0.0,4.872,8,12500,-102.418,-469.221,3,Long Straight,91.6
616.957,7,3088.412,286.755,90.0,0.0,2.737,8,12500,-93.426,-469.355,3,Long Straight,91.6
617.088,7,3094.421,288.65,98.0,0.0,2.208,8,12500,-84.403,-469.476,3,Long Straight,91.6
617.219,7,3100.429,287.448,87.0,0.0,-0.512,8,12500,-75.352,-469.584,3,Long Straight,91.6
617.35,7,3106.438,287.446,91.0,0.0,3.148,8,12500,-66.276,-469.679,3,Long Straight,91.6
617.481,7,3112.446,288.308,85.0,0.0,-1.497,8,12500,-57.178,-469.762,3,Long Straight,91.6
617.612,7,3118.455,286.941,89.0,0.0,-1.14,8,12500,-48.061,-469.832,3,Long Straight,91.6
617.743,7,3124.464,288.332,82.0,0.0,-2.676,8,12500,-38.927,-469.89,3,Long Straight,91.6
617.874,7,3130.472,289.477,92.0,0.0,3.736,8,12500,-29.78,-469.936,3,Long Straight,91.6
618.005,7,3136.481,288.122,90.0,0.0,0.618,8,12500,-20.623,-469.969,3,Long Straight,91.6
618.136,7,3142.489,288.36,85.0,0.0,3.81,8,12500,-11.46,-469.991,3,Long Straight,91.6
618.267,7,3148.498,287.82,83.0,0.0,1.258,8,12500,-2.292,-470.0,3,Long Straight,91.6
618.398,7,3154.506,288.245,98.0,0.0,1.079,8,12500,6.876,-469.997,3,Long Straight,91.6
618.529,7,3160.515,287.503,90.0,0.0,0.036,8,12500,16.042,-469.981,3,Long Straight,91.6
618.66,7,3166.524,290.683,89.0,0.0,-2.707,8,12500,25.203,-469.954,3,Long Straight,91.6
618.791,7,3172.532,288.491,81.0,0.0,-0.313,8,12500,34.355,-469.915,3,Long Straight,91.6
